painting,speaker,level,sentences,радость_model1,грусть_model1,страх_model1,гнев_model1,удивление_model1,радость_model2,грусть_model2,страх_model2,гнев_model2,удивление_model2,радость_model3,грусть_model3,страх_model3,гнев_model3,удивление_model3,радость_model4,грусть_model4,страх_model4,гнев_model4,удивление_model4
Кандинский,Мария Сергеева,Средний,"Ты теряешься. /// Ты теряешься, теряешься, теряешься. /// Ты смотришь, ты снова…",1.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,,,,,
Кандинский,Мария Сергеева,Средний,"У них вот не доходят до вот этого… /// Ну, как… /// Как безумия красок.",1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,,,,,
Кандинский,Мария Сергеева,Средний,"У тебя, в принципе, всё огромное полотно. /// И какое-то действие происходит в другой его половине. /// Но при этом вторая половина тоже чем-то интересной.",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Мария Сергеева,Средний,"Чем дальше я рассматриваю эту картину, тем меньше я понимаю, что происходит. /// И тем меньше я могу строить какие-то предположения. /// Как-то так.",1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,,,,,
Кандинский,Мария Сергеева,Средний,"Что это мельница или домик такой… /// С треугольной крышей. /// Палки, это, видимо, деревья.",1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,,,,,
Кандинский,Мария Сергеева,Средний,"Чьи эмоции нужно угадать? /// Ну, я чувствую какую-то растерянность. /// Я не знаю, куда мне смотреть.",1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,,,,,
Кандинский,Мария Сергеева,Средний,Это импрессионисты. /// Или это сюрреалисты? /// Блин.,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,,,,,
Кандинский,Мария Сергеева,Средний,"Это может быть и пейзаж, но он считывается тяжело. /// Не моё это. /// Скорее да, чем нет.",1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,,,,,
Кандинский,Мария Сергеева,Средний,"Это такой хребет. /// Но я не… /// Чем дальше я рассматриваю эту картину, тем меньше я понимаю, что происходит.",1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Мария Сергеева,Средний,"Я бы сошла с ума в этом мире. /// Но думаю, что… /// Наверное, нет.",1.0,3.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,5.0,4.0,5.0,1.0,,,,,
Кандинский,Мария Сергеева,Средний,"Я как будто бы пытаюсь тут что-то разгадать. /// Возможно, здесь два холма. /// Это такой хребет.",1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Мария Сергеева,Средний,Я лучше бы в комнату к предыдущему попаду. /// Там хотя бы такой синий оттенок. /// Подвал вот этот.,1.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Мария Сергеева,Средний,"Я не знаю, куда мне смотреть. /// То есть у меня взгляд куда-то скачет. /// И нет такого, чтобы я посмотрела сначала в центр, а потом изучала окрестности.",1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,,,,,
Кандинский,Мария Сергеева,Средний,Я не люблю такое. /// Я лучше бы в комнату к предыдущему попаду. /// Там хотя бы такой синий оттенок.,1.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,,,,,
Кандинский,Мария Сергеева,Средний,"Я смотрю в центр, пытаюсь понять, что в центре я изучаю окрестности. /// И всё равно не понимаю. /// Потому что всё вот так переплетается.",1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,1.0,3.0,,,,,
Кандинский,Мария Сергеева,Средний,"полю, мимо этого поля… /// Работают. /// Может быть это крестьяне.",1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"А в таком, можно сказать, накуренном мире, если мы зацензурим, тоже хотелось бы, к сожале.. /// Ну в смысле цветов не хватает. /// Умиротворенно.",2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"Возможно, мать с ребенком. /// Что-то такое. /// Разноплановость роста.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"Возможно, это деревья как будто прогибаются под ветром. /// Ну идут два человека, на это смотрят, удивляются. /// Наверное, я останусь при своем.",1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,,,,,
Кандинский,Миша,Средний,"Впереди что-то там веселое, яркое, а тут как бы вот это только начинается. /// Какие-то яркие краски проливаются на мир. /// Предвкушение.",4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Миша,Средний,"Если так переносить в реальный мир и построить пейзаж, я там не так часто бываю. /// А в таком, можно сказать, накуренном мире, если мы зацензурим, тоже хотелось бы, к сожале.. /// Ну в смысле цветов не хватает.",1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"Кажется, это какие-то два человека, наверное, на взгорье. /// Возможно, мать с ребенком. /// Что-то такое.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"Как раз много ярких красок и непривычных проливает на мир. /// Я написал удивление, потому что как будто тут какая-то внизу более спокойная картина, а сверху тут проливается какое-то красное тут, синее. /// Возможно, это деревья как будто прогибаются под ветром.",3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,5.0,,,,,
Кандинский,Миша,Средний,Какие-то яркие краски проливаются на мир. /// Предвкушение. /// оптимизм чувствуется.,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,,,,,
Кандинский,Миша,Средний,"Какие-то.. /// Кажется, это какие-то два человека, наверное, на взгорье. /// Возможно, мать с ребенком.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"Какое-то такое, оптимистичное, вот как я говорил. /// Предвкушение, возможно, я себя проецирую, ничего страшного. /// Впереди что-то там веселое, яркое, а тут как бы вот это только начинается.",4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"Конечно. /// Если так переносить в реальный мир и построить пейзаж, я там не так часто бываю. /// А в таком, можно сказать, накуренном мире, если мы зацензурим, тоже хотелось бы, к сожале..",1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,,,,,
Кандинский,Миша,Средний,"Мне напоминает пейзаж, холмы какие-то, редкие деревья. /// Рядом, скорее всего, осень, потому что такие яркие цвета. /// Разноцветные.",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"Наверное, я останусь при своем. /// Настроение? /// Какое-то такое, оптимистичное, вот как я говорил.",3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"Настроение? /// Какое-то такое, оптимистичное, вот как я говорил. /// Предвкушение, возможно, я себя проецирую, ничего страшного.",3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Миша,Средний,"Не то, чтобы какие-то вот эти вот темные пятна – ну тут явно видно: человек не жалел красок. /// сильнее всего повлиял стиль. /// Яркие эмоции — абстракция.",2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,,,,,
Кандинский,Миша,Средний,"Ну в небе что-то необычное летает, какие-то смеси ярких цветов, которые особо не свойственны этому миру. /// Ну может быть, это какой-то закат условно. /// Как раз много ярких красок и непривычных проливает на мир.",3.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,,,,,
Кандинский,Миша,Средний,Ну в смысле цветов не хватает. /// Умиротворенно. /// Ровненько.,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,
Кандинский,Миша,Средний,"Ну идут два человека, на это смотрят, удивляются. /// Наверное, я останусь при своем. /// Настроение?",1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,,,,,
Кандинский,Миша,Средний,"Ну может быть, это какой-то закат условно. /// Как раз много ярких красок и непривычных проливает на мир. /// Я написал удивление, потому что как будто тут какая-то внизу более спокойная картина, а сверху тут проливается какое-то красное тут, синее.",3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,4.0,,,,,
Кандинский,Миша,Средний,"Предвкушение, возможно, я себя проецирую, ничего страшного. /// Впереди что-то там веселое, яркое, а тут как бы вот это только начинается. /// Какие-то яркие краски проливаются на мир.",4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Миша,Средний,"Предвкушение. /// оптимизм чувствуется. /// Не то, чтобы какие-то вот эти вот темные пятна – ну тут явно видно: человек не жалел красок.",3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"Просто смотришь на картину и чувствуешь — тут расслабление деталей, тут в целом радостно, ну как раз. /// Тут вот деталей поменьше – спокойно. /// ты такой вот тут темнее.",3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"Разноплановость роста. /// Ну в небе что-то необычное летает, какие-то смеси ярких цветов, которые особо не свойственны этому миру. /// Ну может быть, это какой-то закат условно.",2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,,,,,
Кандинский,Миша,Средний,"Разноцветные. /// Какие-то.. /// Кажется, это какие-то два человека, наверное, на взгорье.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Миша,Средний,"Рядом, скорее всего, осень, потому что такие яркие цвета. /// Разноцветные. /// Какие-то..",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Миша,Средний,"Так что ну да, скажу, стиль картины влияет. /// Конечно. /// Если так переносить в реальный мир и построить пейзаж, я там не так часто бываю.",1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,
Кандинский,Миша,Средний,Тут вот деталей поменьше – спокойно. /// ты такой вот тут темнее. /// холм в тени как будто бы.,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"Тут уже более абстрактный. /// Мне напоминает пейзаж, холмы какие-то, редкие деревья. /// Рядом, скорее всего, осень, потому что такие яркие цвета.",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,4.0,,,,,
Кандинский,Миша,Средний,"Умиротворенно. /// Ровненько. /// Ну уже стадия сильных эмоций прошла, просто рассматриваешь мазки, видно, в каком порядке эти краски наносились.Мне кажется, что на фоне конь в плаще.",2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Миша,Средний,"Что-то такое. /// Разноплановость роста. /// Ну в небе что-то необычное летает, какие-то смеси ярких цветов, которые особо не свойственны этому миру.",2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,,,,,
Кандинский,Миша,Средний,"Я написал удивление, потому что как будто тут какая-то внизу более спокойная картина, а сверху тут проливается какое-то красное тут, синее. /// Возможно, это деревья как будто прогибаются под ветром. /// Ну идут два человека, на это смотрят, удивляются.",1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,,,,,
Кандинский,Миша,Средний,"Яркие эмоции — абстракция. /// Просто смотришь на картину и чувствуешь — тут расслабление деталей, тут в целом радостно, ну как раз. /// Тут вот деталей поменьше – спокойно.",3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Миша,Средний,"оптимизм чувствуется. /// Не то, чтобы какие-то вот эти вот темные пятна – ну тут явно видно: человек не жалел красок. /// сильнее всего повлиял стиль.",3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,,,,,
Кандинский,Миша,Средний,"сильнее всего повлиял стиль. /// Яркие эмоции — абстракция. /// Просто смотришь на картину и чувствуешь — тут расслабление деталей, тут в целом радостно, ну как раз.",4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Миша,Средний,"ты такой вот тут темнее. /// холм в тени как будто бы. /// Так что ну да, скажу, стиль картины влияет.",1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,
Кандинский,Миша,Средний,"холм в тени как будто бы. /// Так что ну да, скажу, стиль картины влияет. /// Конечно.",1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"А вот эти вот палочки, я не знаю, какие-то натыканные бревна, палочки, в землю зачем-то. /// Вот они, может быть, что-то делают непонятное. /// Пока что не понимаю, что.",1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,"А может, на земле тоже такое есть, да? /// Вот. /// А вот эти вот палочки, я не знаю, какие-то натыканные бревна, палочки, в землю зачем-то.",1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,,,,,
Кандинский,Полина,Средний,А почему-то… /// Вот эти вот два чубрика кажутся какими-то существами. /// Вот.,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,,,,,
Кандинский,Полина,Средний,"А так в целом вот эти палочки, лошадка, вот эти челики. /// Вот. /// Суета.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"А эти челики ассоциируются с какими-то вот такими вот суетливыми. /// Да. /// И почему-то я не знаю, смешными.",2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,А это на лошадку похоже. /// Вот. /// Мне нравятся опять же цвета.,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,А этот просто вот так вот. /// Все. /// Такие вот у меня мысли по поводу этой картины.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,Ближе к безобидным. /// Вот. /// Особенно вот этот вот.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,,,,,
Кандинский,Полина,Средний,"Был же вот этот вот прикол с челиком, который стоит, вот этот вот, руки в кармане. /// Как, какое слово там? /// Во-во.",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,"Во-во. /// Вот как будто бы просто вот стоит чиллит, как это сказать, наблюдает так со стороны, потом дальше куда-нибудь пойдет. /// И ей ничего не сделают.",1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Вот как будто бы просто вот стоит чиллит, как это сказать, наблюдает так со стороны, потом дальше куда-нибудь пойдет. /// И ей ничего не сделают. /// Они мне не кажутся плохими, они нормальные.",1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Вот они, может быть, что-то делают непонятное. /// Пока что не понимаю, что. /// Сейчас еще пытаюсь понять все вот для себя, что вот это вот такое.",1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,"Вот что-то они хотят вот или хотят, или уже делают. /// Вот. /// Какие-то непонятные штуки.",1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,,,,,
Кандинский,Полина,Средний,Вот эти вот два чубрика кажутся какими-то существами. /// Вот. /// А это на лошадку похоже.,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,"Вот. /// А вот эти вот палочки, я не знаю, какие-то натыканные бревна, палочки, в землю зачем-то. /// Вот они, может быть, что-то делают непонятное.",1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,Вот. /// А почему-то… /// Вот эти вот два чубрика кажутся какими-то существами.,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,Вот. /// А эти челики ассоциируются с какими-то вот такими вот суетливыми. /// Да.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,,,,,
Кандинский,Полина,Средний,Вот. /// А это на лошадку похоже. /// Вот.,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,Вот. /// И небо красивое как будто бы. /// Вот.,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,Вот. /// Как будто бы так. /// На второй взгляд.,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,Вот. /// Какая-то там суета как будто бы происходит. /// Вот.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Вот. /// Какие-то непонятные штуки. /// Хотя эта лошадка у меня такая, ну, с ней ассоциация как будто она просто вот…",1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,"Вот. /// Мне бы хотелось потрогать траву. /// Мне в общем кажется, что это что-то мягкая.",2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,Вот. /// Мне нравятся опять же цвета. /// Я в детстве пыталась тоже что-то похожее повторить.,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Вот. /// Мне так кажется. /// О, а может быть, может быть, это что-то типа огонь какой-нибудь?",2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,Вот. /// Но как будто бы мне не сильно нравится. /// Вот.,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Вот. /// Ну, вот как будто бы вот эти челики собираются что-то как будто бы проводить, или они уже провели. /// Ну, вот как будто бы эти палочки, это либо их рук дело, либо их как бы общности.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,,,,,
Кандинский,Полина,Средний,"Вот. /// Ну, вот эта деталька привлекает ещё почему-то моё внимание. /// Как будто какой-то…",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,"Вот. /// Ну, как будто в целом ничего плохого. /// Но вот эти все-таки палочки мне не нравятся.",1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,,,,,
Кандинский,Полина,Средний,"Вот. /// Ну, у меня как будто бы самое первое, что приходит на ум, что это как бы природа. /// Ну, вот это вот как будто бы всякие холмики.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,"Вот. /// Ну, я бы сказала — опять же интерес. /// Мне интересно, чем они занимаются.",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,Вот. /// Они у меня с какими-то вот этими… /// Натыканными иголками ассоциируются.,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,,,,,
Кандинский,Полина,Средний,Вот. /// Особенно вот этот вот. /// Он как будто просто стоит такой немножко удивлённый.,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,,,,,
Кандинский,Полина,Средний,Вот. /// Суета. /// Какой у этой картины характер.,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,5.0,,,,,
Кандинский,Полина,Средний,"Вот. /// Это если говорить о том, что ещё моё внимание привлекло. /// А так в целом вот эти палочки, лошадка, вот эти челики.",2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Вот. /// Это лишнее. /// Ну, не лишнее, в смысле.",1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,
Кандинский,Полина,Средний,Вот. /// Это лошадка. /// Это какие-то существа непонятные.,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Вот. /// Я бы, может быть… /// Ну, нет, ладно, это слишком самовольно.",1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,Все. /// Такие вот у меня мысли по поводу этой картины. /// Эммм…,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,"Да. /// И почему-то я не знаю, смешными. /// Я, конечно, не чувствую прям полной безопасности от них.",1.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,"Для моих ощущений, вот. /// Ммм… /// Ну, чисто ради интереса, если предположить, что я могу сделать вот так, оказаться в картине, сделать вот так, оказаться обратно дома.",1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,
Кандинский,Полина,Средний,И вот они вызывают у меня неудовлетворение. /// Мне хочется их убрать. /// И тогда мне будет больше нравится эта картина.,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"И ей ничего не сделают. /// Они мне не кажутся плохими, они нормальные. /// Вот.",1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,,,,,
Кандинский,Полина,Средний,"И небо красивое как будто бы. /// Вот. /// Это если говорить о том, что ещё моё внимание привлекло.",2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,,,,,
Кандинский,Полина,Средний,И они мне почему-то ассоциируются с какими-то иголками. /// И вот они вызывают у меня неудовлетворение. /// Мне хочется их убрать.,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,,,,,
Кандинский,Полина,Средний,"И почему-то я не знаю, смешными. /// Я, конечно, не чувствую прям полной безопасности от них. /// Не безопасности, а отсутствия полностью прям отсутствия опасности.",1.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,И тогда мне будет больше нравится эта картина. /// Вот. /// А почему-то…,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"И удивление. /// Потому что я немножко ожидала чего-нибудь сейчас, чего-нибудь на картине, не знаю. /// Вот.",1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,,,,,
Кандинский,Полина,Средний,"Из-за этой лошадки даже кажется добрым немного. /// Я не знаю, почему-то эта лошадка у меня прямо в чём-то таким ассоциируется. /// Чилловом и добреньким.",4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,Или не палочки… /// Не нравятся мне эти палочки! /// Вот.,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,
Кандинский,Полина,Средний,Или… /// или как-то по-другому бы эти палочки нарисовали… /// Или не палочки…,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,,,,,
